gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3301934452	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688826/original.jpg	https://www.inaturalist.org/photos/133688826					2021-05-30T17:20:20Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301934452	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688840/original.jpg	https://www.inaturalist.org/photos/133688840					2021-05-30T17:20:32Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301934452	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688810/original.jpg	https://www.inaturalist.org/photos/133688810					2021-05-30T17:20:15Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301899142	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688779/original.jpg	https://www.inaturalist.org/photos/133688779					2021-05-30T17:20:57Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301899142	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688748/original.jpg	https://www.inaturalist.org/photos/133688748					2021-05-30T17:20:42Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301899142	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688793/original.jpg	https://www.inaturalist.org/photos/133688793					2021-05-30T17:26:35Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301899142	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688765/original.jpg	https://www.inaturalist.org/photos/133688765					2021-05-30T17:20:46Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301890095	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688733/original.jpg	https://www.inaturalist.org/photos/133688733					2021-05-30T17:17:41Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301889030	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688644/original.jpg	https://www.inaturalist.org/photos/133688644					2021-05-30T17:23:44Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301889030	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688630/original.jpg	https://www.inaturalist.org/photos/133688630					2021-05-30T17:23:33Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301889030	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688659/original.jpg	https://www.inaturalist.org/photos/133688659					2021-05-30T17:23:49Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301885079	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688716/original.jpg	https://www.inaturalist.org/photos/133688716					2021-05-30T17:00:06Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301885079	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688669/original.jpg	https://www.inaturalist.org/photos/133688669					2021-05-30T16:59:24Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301885079	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688708/original.jpg	https://www.inaturalist.org/photos/133688708					2021-05-30T16:59:43Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301885079	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688687/original.jpg	https://www.inaturalist.org/photos/133688687					2021-05-30T16:59:26Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301827549	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688616/original.jpg	https://www.inaturalist.org/photos/133688616					2021-05-30T16:51:45Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301827549	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688604/original.jpg	https://www.inaturalist.org/photos/133688604					2021-05-30T16:51:38Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3301827549	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133688590/original.jpg	https://www.inaturalist.org/photos/133688590					2021-05-30T16:51:31Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3124791692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/131376029/original.jpg	https://www.inaturalist.org/photos/131376029					2021-05-24T17:26:25Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3124791692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/131376023/original.jpg	https://www.inaturalist.org/photos/131376023					2021-05-24T17:26:23Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3124791692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/131376040/original.jpg	https://www.inaturalist.org/photos/131376040					2021-05-24T17:26:29Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3118184353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129722314/original.jpg	https://www.inaturalist.org/photos/129722314					2021-05-15T23:28:55Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3118184353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129722299/original.jpg	https://www.inaturalist.org/photos/129722299					2021-05-15T23:28:41Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3118184353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129722327/original.jpg	https://www.inaturalist.org/photos/129722327					2021-05-15T23:29:13Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3117864518	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/126534023/original.jpeg	https://www.inaturalist.org/photos/126534023					2021-05-03T18:10:15Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
3117864518	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/126534106/original.jpeg	https://www.inaturalist.org/photos/126534106					2021-05-03T18:10:53Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
3117864518	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/126533991/original.jpeg	https://www.inaturalist.org/photos/126533991					2021-05-03T18:09:59Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
3117864518	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/126534061/original.jpeg	https://www.inaturalist.org/photos/126534061					2021-05-03T18:09:38Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
3117820908	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129117070/original.jpg	https://www.inaturalist.org/photos/129117070					2021-05-15T00:23:08Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3117820908	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/129117047/original.jpg	https://www.inaturalist.org/photos/129117047					2021-05-15T00:22:57Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3115646301	StillImage	image/jpeg	http://was.tacc.utexas.edu/fileget?coll=Botany&type=O&filename=sp66453205764738318540.att.jpg											
3112942663	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/125593965/original.jpeg	https://www.inaturalist.org/photos/125593965					2021-05-02T21:29:03Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
3112942663	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/125593532/original.jpeg	https://www.inaturalist.org/photos/125593532					2021-05-02T21:28:44Z	Diego Manzano Méndez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diego Manzano Méndez
3112570803	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/124390986/original.jpeg	https://www.inaturalist.org/photos/124390986					2021-04-30T18:21:17Z	Luz de los Milagros		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luz de los Milagros
3112570803	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/124390926/original.jpeg	https://www.inaturalist.org/photos/124390926					2021-04-30T18:21:27Z	Luz de los Milagros		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luz de los Milagros
3112358499	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123918894/original.jpg	https://www.inaturalist.org/photos/123918894					2021-04-29T23:41:03Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3112358499	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123918916/original.jpg	https://www.inaturalist.org/photos/123918916					2021-04-29T23:41:38Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3112358499	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123918878/original.jpg	https://www.inaturalist.org/photos/123918878					2021-04-29T23:39:30Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3112358499	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123918924/original.jpg	https://www.inaturalist.org/photos/123918924					2021-04-29T23:42:04Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3112336500	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123918845/original.jpg	https://www.inaturalist.org/photos/123918845					2021-04-29T23:35:13Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3112336500	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123918812/original.jpg	https://www.inaturalist.org/photos/123918812					2021-04-29T23:34:51Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3112336500	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123918859/original.jpg	https://www.inaturalist.org/photos/123918859					2021-04-29T23:35:22Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3112336500	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123918829/original.jpg	https://www.inaturalist.org/photos/123918829					2021-04-29T23:35:00Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3109047694	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/122787921/original.jpg	https://www.inaturalist.org/photos/122787921					2021-04-22T15:59:44Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3109047694	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/122787911/original.jpg	https://www.inaturalist.org/photos/122787911					2021-04-22T15:59:06Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097347573	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/122294838/original.jpg	https://www.inaturalist.org/photos/122294838					2021-04-21T15:17:30Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097347573	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/122294832/original.jpg	https://www.inaturalist.org/photos/122294832					2021-04-21T15:17:13Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097347573	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/122294827/original.jpg	https://www.inaturalist.org/photos/122294827					2021-04-21T15:17:06Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097345523	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/122294800/original.jpg	https://www.inaturalist.org/photos/122294800					2021-04-21T15:17:40Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097345523	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/122294816/original.jpg	https://www.inaturalist.org/photos/122294816					2021-04-21T15:18:19Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097345523	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/122294808/original.jpg	https://www.inaturalist.org/photos/122294808					2021-04-21T15:17:49Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097084606	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121079623/original.jpg	https://www.inaturalist.org/photos/121079623					2021-04-15T22:37:51Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097084606	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121079598/original.jpg	https://www.inaturalist.org/photos/121079598					2021-04-15T22:37:30Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097084606	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121079634/original.jpg	https://www.inaturalist.org/photos/121079634					2021-04-15T22:38:18Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097084606	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121079608/original.jpg	https://www.inaturalist.org/photos/121079608					2021-04-15T22:37:39Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097054613	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121079571/original.jpg	https://www.inaturalist.org/photos/121079571					2021-04-15T18:55:08Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097054613	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121079581/original.jpg	https://www.inaturalist.org/photos/121079581					2021-04-15T18:55:27Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3097054613	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121079593/original.jpg	https://www.inaturalist.org/photos/121079593					2021-04-15T18:55:31Z	Neptalí Ramírez Marcial		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Neptalí Ramírez Marcial
3090834508	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/32881890/original.jpeg	https://www.inaturalist.org/photos/32881890					2016-08-27T08:23:04Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3090825598	StillImage	image/jpeg	https://static.inaturalist.org/photos/52045568/original.jpeg	https://www.inaturalist.org/photos/52045568					2019-09-17T20:51:04Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3090825598	StillImage	image/jpeg	https://static.inaturalist.org/photos/52045448/original.jpeg	https://www.inaturalist.org/photos/52045448					2019-09-17T20:50:50Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
3090825598	StillImage	image/jpeg	https://static.inaturalist.org/photos/52045337/original.jpeg	https://www.inaturalist.org/photos/52045337					2019-09-17T20:50:39Z	Miguel Ángel Cruz Ramirez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Ángel Cruz Ramirez
